observationid,region,year,month,quarter,type,averageprice,totalvolume,supplierid
8272,Boise,2017,8,3,Conventional,1.3,93803.53,C
6947,Boise,2017,3,1,Conventional,1.11,93814.08,C
13245,Spokane,2016,6,2,Conventional,0.99,93820.2,C
15983,Northeast,2016,6,2,Organic,1.71,93841.12,A
3552,Albany,2018,10,4,Conventional,1.27,93873.06,C
13868,Pittsburgh,2016,9,3,Conventional,1.23,93887.78,A
9045,Pittsburgh,2017,12,4,Conventional,1.18,93898,C
12353,Boise,2016,2,1,Conventional,0.74,93951.14,C
1958,Syracuse,2018,3,1,Conventional,1.38,93961.48,C
8654,Grand Rapids,2017,10,4,Conventional,2.07,94071.58,C
6576,Boise,2017,1,1,Conventional,1,94156.43,C
10543,Southeast,2017,6,2,Organic,1.77,94314.28,C
17059,South Central,2016,10,4,Organic,1.48,94332.98,A
17483,South Central,2016,12,4,Organic,1.21,94378.68,A
4051,Los Angeles,2018,1,1,Organic,1.75,94441.5,C
16711,Great Lakes,2016,9,3,Organic,1.65,94463.19,A
7477,Boise,2017,5,2,Conventional,1.2,94466.25,C
12556,Spokane,2016,3,1,Conventional,0.93,94531.04,C
206,Southeast,2019,3,1,Organic,1.29,94537.01,C
13603,Pittsburgh,2016,7,3,Conventional,1.42,94553.4,A
7733,Spokane,2017,6,2,Conventional,1.16,94583.08,C
13433,Louisville,2016,7,3,Conventional,1.15,94591.67,A
824,New York,2019,2,1,Organic,1.66,94634.38,C
1216,Syracuse,2019,1,1,Conventional,1.11,94650.92,C
6861,Louisville,2017,2,1,Conventional,0.94,94778.79,C
1797,Spokane,2018,3,1,Conventional,1.19,94804.19,C
1248,New York,2019,1,1,Organic,1.67,94808.68,C
13728,Albany,2016,8,3,Conventional,1.43,94882.79,A
7159,Boise,2017,4,2,Conventional,1.2,94905.4,C
12119,Pittsburgh,2016,1,1,Conventional,1.22,94971.15,C
15015,Great Lakes,2016,2,1,Organic,1.41,94983.64,A
13539,Louisville,2016,7,3,Conventional,1.19,95001.32,A
1638,Spokane,2018,2,1,Conventional,1.16,95011.27,C
1263,Seattle,2019,1,1,Organic,1.59,95024.99,C
7203,Spokane,2017,4,2,Conventional,1.12,95055.86,C
7795,Boise,2017,6,2,Conventional,1.2,95071.28,C
8133,Louisville,2017,8,3,Conventional,1.3,95140.94,C
12989,Boise,2016,5,2,Conventional,0.58,95143.57,C
500,Los Angeles,2019,2,1,Organic,1.72,95183.18,C
17453,Great Lakes,2016,12,4,Organic,1.48,95184.06,A
9563,Los Angeles,2017,2,1,Organic,1.17,95227.6,C
1379,Albany,2018,1,1,Conventional,1.42,95246.38,C
5707,Plains,2018,8,3,Organic,1.38,95260.4,C
7106,Boise,2017,3,1,Conventional,1.16,95292.56,C
11795,New York,2017,12,4,Organic,1.81,95299.69,C
6679,Albany,2017,1,1,Conventional,1.31,95424.59,C
13834,Albany,2016,9,3,Conventional,1.44,95456.26,A
13839,Buffalo/Rochester,2016,9,3,Conventional,1.48,95473.7,A
6838,Albany,2017,2,1,Conventional,1.67,95475.07,C
12797,Louisville,2016,4,2,Conventional,0.92,95475.44,C
9460,Midsouth,2017,1,1,Organic,1.54,95499.48,C
7212,Boise,2017,4,2,Conventional,1.21,95508.38,C
9747,Southeast,2017,3,1,Organic,1.11,95526.15,C
698,Chicago,2019,2,1,Organic,1.14,95544.55,C
16914,California,2016,10,4,Organic,2.02,95599.25,A
12874,Spokane,2016,4,2,Conventional,0.95,95660.52,C
6997,Albany,2017,3,1,Conventional,1.54,95713.29,C
948,Southeast,2019,1,1,Organic,1.42,95714.11,C
366,Spokane,2019,3,1,Conventional,1.18,95752.83,C
2548,Boise,2018,6,2,Conventional,1.24,95815.04,C
4899,Los Angeles,2018,5,2,Organic,1.7,95883.72,C
13148,Boise,2016,6,2,Conventional,0.63,95948.06,C
3599,Spokane,2018,10,4,Conventional,1.11,96019,C
4549,Seattle,2018,3,1,Organic,1.48,96048.46,C
12138,Albany,2016,1,1,Conventional,1.22,96089.13,C
17020,California,2016,10,4,Organic,2.49,96095.1,A
17241,Great Lakes,2016,11,4,Organic,1.49,96160.23,A
15354,Portland,2016,3,1,Organic,0.87,96171.26,A
1149,Plains,2019,1,1,Organic,1.25,96254.32,C
8538,Boston,2017,10,4,Conventional,1.53,96291.55,C
4110,New York,2018,1,1,Organic,1.75,96380.28,C
4634,Los Angeles,2018,4,2,Organic,1.81,96383.93,C
5647,New York,2018,8,3,Organic,1.94,96410.82,C
12437,Pittsburgh,2016,2,1,Conventional,1.21,96483.82,C
7417,Syracuse,2017,4,2,Conventional,1.36,96486.66,C
12172,Pittsburgh,2016,1,1,Conventional,1.2,96487.8,C
1255,Plains,2019,1,1,Organic,1.25,96506.35,C
1508,Louisville,2018,1,1,Conventional,1.18,96546.56,C
15029,Northeast,2016,2,1,Organic,1.9,96595.25,A
15340,Los Angeles,2016,3,1,Organic,1.1,96605.4,A
15767,Midsouth,2016,5,2,Organic,1.48,96681.58,A
8972,Grand Rapids,2017,11,4,Conventional,1.65,96700,C
4181,Southeast,2018,2,1,Organic,1.44,96702.5,C
506,New York,2019,2,1,Organic,1.68,96740.95,C
7474,Albany,2017,5,2,Conventional,1.77,96750.67,C
2912,Syracuse,2018,7,3,Conventional,1.14,96782.61,C
13993,Albany,2016,9,3,Conventional,1.62,96853.15,A
9407,Midsouth,2017,1,1,Organic,1.49,96918.39,C
12986,Albany,2016,5,2,Conventional,1.36,96924.19,C
17065,West,2016,10,4,Organic,2.16,96943.41,A
7179,Louisville,2017,4,2,Conventional,1.15,96962.69,C
3069,Spokane,2018,8,3,Conventional,1.37,96997.63,C
4104,Los Angeles,2018,1,1,Organic,1.73,97026.15,C
9833,Midsouth,2017,3,1,Organic,1.59,97030.81,C
7739,Albany,2017,6,2,Conventional,1.58,97079.34,C
3018,Syracuse,2018,8,3,Conventional,1.29,97094.14,C
1744,Spokane,2018,2,1,Conventional,1.16,97120.83,C
15661,Midsouth,2016,5,2,Organic,1.55,97128.22,A
8707,Grand Rapids,2017,10,4,Conventional,1.96,97132.42,C
1773,Louisville,2018,3,1,Conventional,1.15,97173.74,C
4753,Plains,2018,4,2,Organic,1.47,97175.9,C
6785,Albany,2017,2,1,Conventional,1.42,97215.94,C
8905,Albany,2017,11,4,Conventional,1.65,97273,C
13404,Spokane,2016,7,3,Conventional,1.09,97365.48,A
3522,Louisville,2018,10,4,Conventional,1.14,97388.25,C
7848,Boise,2017,7,3,Conventional,1.17,97408.49,C
8547,Detroit,2017,10,4,Conventional,2.09,97411.58,C
12459,Boise,2016,3,1,Conventional,0.86,97421.21,C
6018,New York,2018,10,4,Organic,1.76,97450.56,C
2435,Syracuse,2018,5,2,Conventional,1.15,97463.68,C
5853,Los Angeles,2018,9,3,Organic,1.85,97542.1,C
12671,Boise,2016,4,2,Conventional,0.82,97650.29,C
924,Los Angeles,2019,1,1,Organic,1.76,97708.2,C
17039,Midsouth,2016,10,4,Organic,1.78,97718.73,A
7680,Spokane,2017,6,2,Conventional,1.16,97756.24,C
6788,Boise,2017,2,1,Conventional,0.98,97785.46,C
2972,Boise,2018,8,3,Conventional,1.31,97936.64,C
13656,Pittsburgh,2016,8,3,Conventional,1.37,97959.55,A
8674,Pittsburgh,2017,10,4,Conventional,1.56,97962.05,C
12297,Albany,2016,2,1,Conventional,1.13,98008.16,C
1965,Boise,2018,4,2,Conventional,1.27,98029.97,C
11810,Seattle,2017,12,4,Organic,1.19,98030.75,C
14403,Roanoke,2016,11,4,Conventional,1.41,98075.02,A
13327,Louisville,2016,6,2,Conventional,1.06,98077.6,A
394,Los Angeles,2019,3,1,Organic,1.77,98078.89,C
1320,Spokane,2018,1,1,Conventional,0.94,98086.34,C
5217,Los Angeles,2018,6,2,Organic,1.88,98118.95,C
3128,Albany,2018,9,3,Conventional,1.59,98184.61,C
3363,Louisville,2018,9,3,Conventional,1.2,98269.14,C
7845,Albany,2017,7,3,Conventional,1.56,98282.07,C
13274,Louisville,2016,6,2,Conventional,1.09,98289.94,A
13516,Albany,2016,7,3,Conventional,1.46,98321.14,A
1903,Spokane,2018,3,1,Conventional,1.17,98328.71,C
14579,Boise,2016,12,4,Conventional,0.8,98346.8,A
1054,Southeast,2019,1,1,Organic,1.53,98353.87,C
12715,Spokane,2016,4,2,Conventional,0.92,98398.44,C
7636,Boise,2017,6,2,Conventional,1.19,98460.27,C
1326,Albany,2018,1,1,Conventional,1.13,98540.22,C
10490,Southeast,2017,6,2,Organic,1.43,98734.76,C
3966,Seattle,2018,1,1,Organic,1.26,98765.23,C
15227,Great Lakes,2016,3,1,Organic,1.42,98803.23,A
13039,Albany,2016,5,2,Conventional,1.34,98863.64,C
2382,Syracuse,2018,5,2,Conventional,1.25,98927.43,C
5806,New York,2018,9,3,Organic,1.95,99175.77,C
13168,Louisville,2016,6,2,Conventional,1.09,99179.74,C
14456,Roanoke,2016,11,4,Conventional,1.33,99233.86,A
15174,Great Lakes,2016,2,1,Organic,1.48,99353.21,A
7265,Boise,2017,4,2,Conventional,1.15,99410.94,C
14411,Spokane,2016,11,4,Conventional,1.07,99460.72,A
14817,Northeast,2016,1,1,Organic,1.52,99539.08,A
5429,Los Angeles,2018,7,3,Organic,1.85,99547.25,C
12490,Pittsburgh,2016,3,1,Conventional,1.18,99548.51,C
1720,Louisville,2018,2,1,Conventional,1.13,99580.43,C
9457,Los Angeles,2017,1,1,Organic,1.09,99597.27,C
8375,Albany,2017,9,3,Conventional,1.78,99645.88,C
13622,Albany,2016,8,3,Conventional,1.48,99683.11,A
11600,South Central,2017,11,4,Organic,1.69,99714.13,C
15923,Los Angeles,2016,6,2,Organic,1.18,99717.99,A
1160,Southeast,2019,1,1,Organic,1.53,99725.82,C
2804,Spokane,2018,7,3,Conventional,1.28,99737.24,C
12350,Albany,2016,2,1,Conventional,1.28,99817.47,C
8727,Pittsburgh,2017,10,4,Conventional,1.54,99922.23,C
5747,Los Angeles,2018,9,3,Organic,1.92,99930.13,C
14465,St. Louis,2016,11,4,Conventional,1.29,99930.79,A
9245,Los Angeles,2017,1,1,Organic,1.07,99950.32,C
12055,Louisville,2016,1,1,Conventional,0.89,99956.44,C
1956,Spokane,2018,3,1,Conventional,1.15,99982.71,C
14325,Grand Rapids,2016,11,4,Conventional,1.67,100001.45,A
7126,Louisville,2017,3,1,Conventional,1.11,100036.14,C
9087,Louisville,2017,12,4,Conventional,1.01,100072.52,C
8409,Pittsburgh,2017,9,3,Conventional,1.31,100073.91,C
7285,Louisville,2017,4,2,Conventional,1.22,100089.52,C
9291,Great Lakes,2017,1,1,Organic,1.55,100134.77,C
12512,Boise,2016,3,1,Conventional,0.83,100144.93,C
7362,Spokane,2017,4,2,Conventional,1.02,100154.13,C
6406,South Central,2018,11,4,Organic,1.44,100161.13,C
534,Boise,2019,2,1,Conventional,1.09,100175.96,C
6819,Pittsburgh,2017,2,1,Conventional,1.28,100215.44,C
15068,Great Lakes,2016,2,1,Organic,1.34,100217.44,A
7527,Albany,2017,5,2,Conventional,1.38,100256.85,C
4157,Los Angeles,2018,2,1,Organic,1.6,100274.88,C
804,Chicago,2019,2,1,Organic,1.16,100305.97,C
1266,Southeast,2019,1,1,Organic,1.47,100363.52,C
7583,Boise,2017,5,2,Conventional,1.21,100415.9,C
14518,St. Louis,2016,11,4,Conventional,1.16,100424.14,A
8441,Detroit,2017,9,3,Conventional,1.99,100498.79,C
2486,Spokane,2018,6,2,Conventional,1.25,100515.79,C
16831,Northeast,2016,10,4,Organic,1.99,100529.39,A
15121,Great Lakes,2016,2,1,Organic,1.38,100551.65,A
13086,Spokane,2016,5,2,Conventional,0.89,100552.55,C
15277,Denver,2016,3,1,Organic,0.74,100571.11,A
2223,Syracuse,2018,4,2,Conventional,1.05,100592.67,C
17324,South Central,2016,12,4,Organic,1.21,100639.79,A
2698,Spokane,2018,7,3,Conventional,1.28,100710.21,A
12132,Spokane,2016,1,1,Conventional,0.98,100754.26,C
2700,Syracuse,2018,7,3,Conventional,1.18,100778.64,A
8875,Louisville,2017,11,4,Conventional,1.14,100811,C
17430,South Central,2016,12,4,Organic,1.1,100860.88,A
322,Boise,2019,3,1,Conventional,1.16,100904.33,C
14219,Grand Rapids,2016,10,4,Conventional,1.72,100904.77,A
5270,Los Angeles,2018,7,3,Organic,1.87,100906.49,C
2221,Spokane,2018,4,2,Conventional,1.27,100922.54,C
6967,Louisville,2017,3,1,Conventional,0.99,101061.01,C
5531,Houston,2018,8,3,Organic,0.84,101063.25,C
14099,Albany,2016,10,4,Conventional,1.13,101087.84,A
294,New York,2019,3,1,Organic,1.62,101088.72,C
4231,Seattle,2018,2,1,Organic,1.22,101110.96,C
9513,Midsouth,2017,2,1,Organic,1.49,101147.78,C
12618,Boise,2016,3,1,Conventional,0.81,101267.73,C
712,Los Angeles,2019,2,1,Organic,1.46,101309.25,C
7898,Albany,2017,7,3,Conventional,1.52,101331.41,C
3022,Albany,2018,8,3,Conventional,1.47,101388.9,C
5760,Plains,2018,9,3,Organic,1.42,101425.38,C
2645,Spokane,2018,6,2,Conventional,1.25,101452.61,C
6118,Los Angeles,2018,10,4,Organic,1.58,101455.52,C
6885,Spokane,2017,2,1,Conventional,0.85,101482.65,C
1667,Louisville,2018,2,1,Conventional,1.06,101522.07,C
12214,Louisville,2016,1,1,Conventional,0.92,101620.12,C
2488,Syracuse,2018,6,2,Conventional,1.16,101726.09,C
2857,Spokane,2018,7,3,Conventional,1.28,101792.72,C
1002,Spokane,2019,1,1,Conventional,1.2,101849.54,C
12503,Spokane,2016,3,1,Conventional,0.91,101869.42,C
7309,Spokane,2017,4,2,Conventional,1.09,101877.38,C
17012,West,2016,10,4,Organic,1.92,101890.97,A
17377,South Central,2016,12,4,Organic,1.12,101938.87,A
2495,Boise,2018,6,2,Conventional,1.21,101953.34,C
13486,Louisville,2016,7,3,Conventional,1.13,101963.67,A
15658,Los Angeles,2016,5,2,Organic,1.11,102002.62,A
12191,Albany,2016,1,1,Conventional,1.16,102038.32,C
3016,Spokane,2018,8,3,Conventional,1.31,102107.36,C
12426,Louisville,2016,2,1,Conventional,0.94,102196.72,C
5482,Los Angeles,2018,7,3,Organic,1.79,102241.61,C
7892,Spokane,2017,7,3,Conventional,1.2,102306.61,C
513,Plains,2019,2,1,Organic,1.2,102342.62,C
6065,Los Angeles,2018,10,4,Organic,1.59,102353.8,C
13232,Pittsburgh,2016,6,2,Conventional,1.41,102412.83,C
7951,Albany,2017,7,3,Conventional,1.39,102461.61,C
12827,Albany,2016,4,2,Conventional,1.18,102490.2,C
7627,Spokane,2017,5,2,Conventional,1.15,102536.61,C
1426,Spokane,2018,1,1,Conventional,1.2,102537.95,C
8591,Boston,2017,10,4,Conventional,1.49,102625.05,C
8963,Buffalo/Rochester,2017,11,4,Conventional,1.23,102658,C
11865,South Central,2017,12,4,Organic,1.5,102658.15,C
8514,Phoenix/Tucson,2017,9,3,Conventional,1.32,102663.43,C
12755,Pittsburgh,2016,4,2,Conventional,1.18,102684.74,C
3658,Albany,2018,11,4,Conventional,1.29,102802.1,C
14909,Great Lakes,2016,1,1,Organic,1.31,102833.87,A
8769,Louisville,2017,10,4,Conventional,1.23,102915.21,C
7045,St. Louis,2017,3,1,Conventional,1.36,102939.99,C
15930,Northeast,2016,6,2,Organic,1.79,102940.66,A
2707,Boise,2018,7,3,Conventional,1.27,103017.94,A
3969,Southeast,2018,1,1,Organic,1.4,103034.09,C
14687,Buffalo/Rochester,2016,12,4,Conventional,1.41,103035.45,A
15714,Midsouth,2016,5,2,Organic,1.39,103093.15,A
8596,Cincinnati/Dayton,2017,10,4,Conventional,1.83,103123.48,C
16297,Midsouth,2016,7,3,Organic,1.75,103128.79,A
4128,Southeast,2018,1,1,Organic,1.55,103243.02,C
4793,Los Angeles,2018,4,2,Organic,1.68,103260.3,C
1214,Spokane,2019,1,1,Conventional,1.21,103261.73,C
7786,Spokane,2017,6,2,Conventional,1.11,103313.47,C
9344,Great Lakes,2017,1,1,Organic,1.7,103487.72,C
5376,Los Angeles,2018,7,3,Organic,1.84,103513.53,C
4287,Southeast,2018,2,1,Organic,1.5,103546.73,C
15439,Great Lakes,2016,4,2,Organic,1.45,103615.27,A
14484,Grand Rapids,2016,11,4,Conventional,1.44,103697.69,A
4234,Southeast,2018,2,1,Organic,1.46,103704.87,C
8813,Grand Rapids,2017,11,4,Conventional,1.7,103715.88,C
15294,Northeast,2016,3,1,Organic,1.75,103718.78,A
14489,Indianapolis,2016,11,4,Conventional,1.34,103728.7,A
5594,New York,2018,8,3,Organic,1.76,103761.14,C
6523,Boise,2017,1,1,Conventional,1.02,103788.25,C
14721,Roanoke,2016,12,4,Conventional,1.16,103804.48,A
6925,Pittsburgh,2017,2,1,Conventional,1.33,103906,C
2886,Louisville,2018,7,3,Conventional,1.12,103919.99,C
7839,Spokane,2017,6,2,Conventional,1.12,103925.6,C
4965,Plains,2018,5,2,Organic,1.35,103949.93,C
4581,Los Angeles,2018,4,2,Organic,1.72,103982.03,C
12768,Spokane,2016,4,2,Conventional,0.96,103998.99,C
15347,Northeast,2016,3,1,Organic,1.75,104018.17,A
6781,Syracuse,2017,2,1,Conventional,1.49,104027.11,C
15608,Midsouth,2016,4,2,Organic,1.5,104046.63,A
8250,Pittsburgh,2017,8,3,Conventional,1.29,104117.39,C
13521,Buffalo/Rochester,2016,7,3,Conventional,1.44,104126.3,A
13285,Pittsburgh,2016,6,2,Conventional,1.42,104127.89,A
9238,Great Lakes,2017,1,1,Organic,1.44,104153.91,C
14350,Roanoke,2016,11,4,Conventional,1.39,104169.98,A
6277,Los Angeles,2018,11,4,Organic,1.64,104225.88,C
2753,Syracuse,2018,7,3,Conventional,1.16,104238.48,C
16559,Los Angeles,2016,8,3,Organic,1.26,104270.76,A
1697,Albany,2018,2,1,Conventional,1.28,104278.89,C
13627,Buffalo/Rochester,2016,8,3,Conventional,1.5,104314.72,A
8091,Pittsburgh,2017,7,3,Conventional,1.29,104351.36,C
15393,Los Angeles,2016,3,1,Organic,1.07,104358.7,A
7762,Louisville,2017,6,2,Conventional,1.06,104369.68,C
13550,Pittsburgh,2016,7,3,Conventional,1.35,104420.57,A
9321,South Central,2017,1,1,Organic,1.1,104424.88,C
7550,Louisville,2017,5,2,Conventional,1.1,104440.16,C
6470,Boise,2017,1,1,Conventional,0.92,104510.11,C
8461,Phoenix/Tucson,2017,9,3,Conventional,1.29,104613.01,C
2117,Syracuse,2018,4,2,Conventional,1.28,104622.32,C
260,Spokane,2019,3,1,Conventional,1.26,104653.26,C
9533,South Central,2017,2,1,Organic,1.12,104656.52,C
17006,South Central,2016,10,4,Organic,1.41,104747.96,A
2813,Boise,2018,7,3,Conventional,1.2,104860.82,C
8356,Pittsburgh,2017,9,3,Conventional,1.31,104937.39,C
5700,New York,2018,8,3,Organic,1.75,104987.76,C
1479,Spokane,2018,1,1,Conventional,1.07,105005.26,C
8038,Pittsburgh,2017,7,3,Conventional,1.29,105012.68,C
6894,Boise,2017,2,1,Conventional,0.91,105023.56,C
1488,Boise,2018,1,1,Conventional,1.12,105025.45,C
8605,Houston,2017,10,4,Conventional,1.97,105043.74,C
6195,Southeast,2018,10,4,Organic,1.52,105123.29,C
6682,Boise,2017,1,1,Conventional,0.93,105132.82,C
14599,Louisville,2016,12,4,Conventional,0.79,105228.6,A
2329,Syracuse,2018,5,2,Conventional,1.16,105255.03,C
1856,Albany,2018,3,1,Conventional,1.35,105304.65,C
6472,Buffalo/Rochester,2017,1,1,Conventional,1.43,105349.04,C
76,Los Angeles,2019,3,1,Organic,1.47,105379.74,B
7209,Albany,2017,4,2,Conventional,1.54,105436.11,C
16817,Great Lakes,2016,10,4,Organic,1.76,105453.89,A
3851,Pittsburgh,2018,12,4,Conventional,1.27,105475.79,C
4337,Seattle,2018,2,1,Organic,1.36,105545.72,C
262,Syracuse,2019,3,1,Conventional,1.06,105587.75,C
8144,Pittsburgh,2017,8,3,Conventional,1.29,105595.21,C
14297,Roanoke,2016,10,4,Conventional,1.26,105608.34,A
5535,Los Angeles,2018,8,3,Organic,1.69,105646.26,C
3575,Louisville,2018,10,4,Conventional,1.11,105679.03,C
4075,Southeast,2018,1,1,Organic,1.48,105688.73,C
6248,Southeast,2018,11,4,Organic,1.48,105707.31,C
14562,Roanoke,2016,12,4,Conventional,1.17,105733.4,A
4995,Denver,2018,5,2,Organic,1.34,105739.76,C
8567,Phoenix/Tucson,2017,10,4,Conventional,1.33,105766.89,C
12278,Pittsburgh,2016,2,1,Conventional,1.18,105805.21,C
11547,South Central,2017,10,4,Organic,1.73,105902.71,C
16191,Midsouth,2016,7,3,Organic,1.6,105955.43,A
10254,Los Angeles,2017,5,2,Organic,1.4,105965.36,C
17361,Northeast,2016,12,4,Organic,2.01,106002.64,A
16085,Midsouth,2016,6,2,Organic,1.51,106015.19,A
15280,Great Lakes,2016,3,1,Organic,1.33,106057.37,A
11387,South Carolina,2017,10,4,Organic,1.75,106062.64,C
6914,Louisville,2017,2,1,Conventional,0.95,106098.37,C
11982,Boise,2016,1,1,Conventional,0.77,106106.95,C
5291,Seattle,2018,7,3,Organic,1.45,106112.61,C
16513,Northeast,2016,8,3,Organic,1.75,106119.98,A
16138,Midsouth,2016,7,3,Organic,1.52,106192.85,A
531,Albany,2019,2,1,Conventional,1.24,106200.32,C
15552,Los Angeles,2016,4,2,Organic,1.01,106228.91,A
14049,Boise,2016,10,4,Conventional,0.9,106259.51,A
13009,Louisville,2016,5,2,Conventional,0.86,106278.64,C
7985,Pittsburgh,2017,7,3,Conventional,1.26,106344.95,C
4022,Southeast,2018,1,1,Organic,1.42,106345.74,C
12936,Boise,2016,5,2,Conventional,0.61,106409.67,C
16211,South Central,2016,7,3,Organic,1.18,106469.22,A
15976,Los Angeles,2016,6,2,Organic,1.15,106514.62,A
11812,South Central,2017,12,4,Organic,1.59,106526.9,C
13380,Louisville,2016,7,3,Conventional,1,106600.14,A
3998,Los Angeles,2018,1,1,Organic,1.68,106624.63,C
524,Southeast,2019,2,1,Organic,1.29,106628.12,C
5488,New York,2018,7,3,Organic,1.73,106676.99,C
8303,Pittsburgh,2017,8,3,Conventional,1.28,106686.99,C
10466,Los Angeles,2017,6,2,Organic,1.35,106703.23,C
2115,Spokane,2018,4,2,Conventional,1.16,106805.28,C
16612,Los Angeles,2016,9,3,Organic,1.29,106844.47,A
2327,Spokane,2018,5,2,Conventional,1.23,106878.21,C
428,Boise,2019,2,1,Conventional,1.15,106913.61,C
17145,Midsouth,2016,11,4,Organic,1.53,106921.43,A
8197,Pittsburgh,2017,8,3,Conventional,1.27,106928.65,C
14272,Grand Rapids,2016,10,4,Conventional,1.42,107013.58,A
9078,Grand Rapids,2017,12,4,Conventional,1.61,107018.62,C
312,Southeast,2019,3,1,Organic,1.24,107115.74,C
10098,Midsouth,2017,4,2,Organic,2.03,107165.19,C
16774,Midsouth,2016,9,3,Organic,1.74,107211.26,A
6713,Pittsburgh,2017,1,1,Conventional,1.26,107225.04,C
14244,Roanoke,2016,10,4,Conventional,1.26,107231.19,A
12808,Pittsburgh,2016,4,2,Conventional,1.17,107271.68,C
11000,New York,2017,8,3,Organic,1.85,107274.72,C
6944,Albany,2017,3,1,Conventional,1.18,107354.25,C
6620,Spokane,2017,1,1,Conventional,0.93,107376.76,C
17179,California,2016,11,4,Organic,2.1,107587.14,A
6841,Boise,2017,2,1,Conventional,0.94,107721.63,C
11334,South Carolina,2017,10,4,Organic,1.75,107773.96,C
2760,Boise,2018,7,3,Conventional,1.16,107978.15,C
15764,Los Angeles,2016,5,2,Organic,1.14,108031.14,A
13574,Buffalo/Rochester,2016,7,3,Conventional,1.45,108088.47,A
11228,South Carolina,2017,9,3,Organic,1.8,108093.32,C
4428,New York,2018,3,1,Organic,1.92,108114.03,C
6071,New York,2018,10,4,Organic,1.61,108194.48,C
1170,Boise,2019,1,1,Conventional,1.23,108261.98,C
12509,Albany,2016,3,1,Conventional,1.18,108264.9,C
9122,Buffalo/Rochester,2017,12,4,Conventional,1.26,108352.42,C
10647,Southeast,2017,7,3,Organic,1.8,108360.53,C
6171,Los Angeles,2018,10,4,Organic,1.57,108369.25,C
7521,Spokane,2017,5,2,Conventional,1.08,108411.15,C
11176,South Central,2017,9,3,Organic,1.75,108438.31,C
107,Albany,2019,3,1,Conventional,1.32,108441.54,B
5694,Los Angeles,2018,8,3,Organic,1.85,108554.9,C
16721,Midsouth,2016,9,3,Organic,1.74,108615.07,A
7031,Pittsburgh,2017,3,1,Conventional,1.34,108624.25,C
3469,Louisville,2018,10,4,Conventional,1.09,108652.48,C
5665,Southeast,2018,8,3,Organic,1.45,108730.54,C
15499,Los Angeles,2016,4,2,Organic,1.05,108798.33,A
10519,Los Angeles,2017,6,2,Organic,1.37,108808.01,C
1108,Spokane,2019,1,1,Conventional,1.19,108836.02,C
9034,Louisville,2017,12,4,Conventional,1.11,108947,C
5058,Los Angeles,2018,6,2,Organic,1.64,108958.64,C
11686,Midsouth,2017,11,4,Organic,1.82,108987.74,C
9374,South Central,2017,1,1,Organic,1.06,109017.25,C
13115,Louisville,2016,5,2,Conventional,0.99,109060.73,C
10623,Los Angeles,2017,7,3,Organic,1.46,109111.93,C
7371,Boise,2017,4,2,Conventional,1.03,109119,C
